"Name","adamw_lr","muon_lr","weight_decay","batch_perplexity","raw_grad_norm","test_accuracy","test_combined_score","test_pearson","train_loss","val_accuracy","val_combined_score","val_pearson"
"polished-sweep-22","0.0001498232310877027","0.0005696301813769746","0.000020857844227127852","1.376799702644348","0.9999998327293784","0.8530545971179216","0.8613742505293454","0.869693903940769","0.3197617530822754","0.848","0.8557901648063779","0.8635803296127559"
"distinctive-sweep-10","0.0001422510279581955","0.0005740424695495728","0.00002764428048720265","1.214726805686951","0.9999998005156904","0.8538664501725187","0.8611741097610663","0.8684817693496139","0.19451916217803955","0.846","0.8538426653252678","0.8616853306505357"
"wobbly-sweep-67","0.00014447198457935264","0.0005718587490287112","0.000025188135173506066","1.200905442237854","0.9999999686690844","0.8516338542723767","0.8610667912879653","0.8704997283035537","0.18307581543922424","0.86","0.8604784756028154","0.860956951205631"
"serene-sweep-117","0.00014678103374506644","0.0005655878601611845","0.00002903895962411245","1.2359459400177002","0.9999998106828204","0.8526486705906231","0.8607651508221286","0.868881631053634","0.2118365466594696","0.858","0.8604278364088531","0.8628556728177064"
"gentle-sweep-42","0.00014873241260751697","0.0005686071484436031","0.000025926502931835496","1.2208627462387085","0.999999594169534","0.8510249644814288","0.8604787665499323","0.8699325686184358","0.19955772161483765","0.85","0.8521565005201434","0.8543130010402867"
"still-sweep-25","0.00014437638825956625","0.0005700163005877487","0.000028101467587425523","1.3063132762908936","0.9999998460431608","0.8550842297544144","0.8603997220255235","0.8657152142966325","0.26720887422561646","0.848","0.8559327794058098","0.8638655588116195"
"fresh-sweep-116","0.0001469267354253481","0.0005745437152958831","0.00002671227939053408","1.2021307945251465","0.999999747664624","0.853257560381571","0.8603098515545204","0.86736214272747","0.1840955764055252","0.85","0.8497935380113427","0.8495870760226855"
"daily-sweep-61","0.00014683536135684652","0.0005659643789069065","0.00002997795206030095","1.2216640710830688","0.999999658939476","0.853257560381571","0.8601683919212377","0.8670792234609046","0.20021390914916992","0.86","0.8616152698965736","0.8632305397931471"
"desert-sweep-48","0.0001407057263432992","0.0005690576553538755","0.000028367625544990262","1.2405210733413696","0.9999998360759114","0.8510249644814288","0.8598888472974253","0.8687527301134218","0.21553143858909607","0.852","0.8549311262369794","0.8578622524739589"
"colorful-sweep-19","0.00014505205523090796","0.0005652932205062958","0.000028023420939647192","1.1947911977767944","0.9999998301117357","0.8498071848995332","0.8597556532461273","0.8697041215927215","0.17797142267227173","0.846","0.8539745210336475","0.861949042067295"
"earthy-sweep-18","0.00014304923500137322","0.0005721697201330181","0.000027570927733305128","1.2666947841644287","0.9999998842230888","0.8520397807996752","0.859723559005691","0.8674073372117067","0.2364109456539154","0.854","0.8554903982156356","0.8569807964312711"
"dauntless-sweep-27","0.00014619801830716725","0.0005672016269258955","0.000025113574670883188","1.332566261291504","0.9999998256237804","0.8524457073269738","0.8596397715888019","0.86683383585063","0.28710663318634033","0.85","0.8527727558307814","0.8555455116615629"
"exalted-sweep-64","0.0001499102566151465","0.000566711018645033","0.00002579319874336278","1.280785083770752","0.9999999143853654","0.8487923685812868","0.8595362389512269","0.870280109321167","0.24747326970100403","0.848","0.8538797748161777","0.8597595496323555"
"stilted-sweep-11","0.0001423332392184651","0.0005733994558057147","0.00002906871569210849","1.3028383255004885","0.9999998009224148","0.8496042216358839","0.8593446732090474","0.8690851247822109","0.2645452916622162","0.852","0.8547524781012142","0.8575049562024285"
"upbeat-sweep-30","0.0001405683419948257","0.000565586323009704","0.000028771509230636187","1.3505373001098633","0.999999853031212","0.8500101481631824","0.8592177582390303","0.8684253683148784","0.3005024790763855","0.848","0.8537750291123611","0.8595500582247224"
"trim-sweep-46","0.00014561216544893864","0.0005709263184460255","0.00002144377602393299","1.2292214632034302","0.9999998017829704","0.8498071848995332","0.8591831484945431","0.868559112089553","0.20638108253479004","0.846","0.8534773235590216","0.8609546471180434"
"breezy-sweep-92","0.00014780852096696353","0.0005654090788708817","0.000029761141777406515","1.2811057567596436","0.9999997941583034","0.8510249644814288","0.8588005754475851","0.8665761864137416","0.2477235645055771","0.842","0.8455040426918299","0.8490080853836598"
"expert-sweep-72","0.00014449271522427745","0.0005709909893627795","0.000028442180355254595","1.2777116298675537","0.9999999152515654","0.8498071848995332","0.8587710977039962","0.8677350105084591","0.2450706660747528","0.854","0.8552656713222128","0.8565313426444255"
"expert-sweep-59","0.00014027896923747053","0.0005714979455965218","0.000029987931960342336","1.2934257984161377","0.9999999547888924","0.851836817536026","0.8586315538473837","0.8654262901587414","0.25729435682296753","0.854","0.8589032237266849","0.8638064474533699"
"vocal-sweep-60","0.00014535830732172238","0.0005666821706081976","0.000025117062789445864","1.323540210723877","0.9999998494800688","0.848995331844936","0.8581253120359847","0.8672552922270335","0.28031012415885925","0.848","0.8529550734055089","0.8579101468110177"
"deft-sweep-13","0.00014005612477539897","0.0005744248604074681","0.000021785820929606424","1.284229397773743","0.9999998322413488","0.8445301400446519","0.8547307088455405","0.8649312776464292","0.2501588463783264","0.858","0.8550136212604594","0.8520272425209189"
